id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
84428,黑龙江省,女,无相关经验,无,本科,无主修,3,10-49,早期创业公司,1,195,否
70505,浙江省,女,无相关经验,非全日制,本科,管理学,16,100-500,公共部门,1,278,否
74257,福建省,男,有相关经验,全日制,高中,工程学,11,100-500,公共部门,4,295,否
94065,江苏省,,有相关经验,非全日制,专科,无主修,18,100-500,融资创业公司,从未,56,否
50609,黑龙江省,,无相关经验,非全日制,本科,医学,6,<10,融资创业公司,2,274,否
6032,陕西省,男,无相关经验,非全日制,专科,哲学,4,<10,非政府组织,>4,50,否
59756,江西省,,无相关经验,全日制,硕士,管理学,11,100-500,私营公司,1,5,否
61743,山西省,女,无相关经验,全日制,专科,教育学,8,<10,公共部门,4,174,否
53860,福建省,男,无相关经验,非全日制,专科,管理学,14,100-500,融资创业公司,1,76,否
58117,福建省,女,有相关经验,全日制,本科,其他,9,50-99,私营公司,>4,36,否
79975,广东省,女,无相关经验,无,本科,教育学,10,<10,融资创业公司,3,295,否
95693,江西省,女,有相关经验,非全日制,本科,艺术学,20,100-500,融资创业公司,4,84,否
54817,内蒙古自治区,男,有相关经验,非全日制,专科,哲学,16,50-99,早期创业公司,1,7,否
50757,河北省,男,无相关经验,无,高中,无主修,<1,100-500,私营公司,>4,71,否
29996,香港特别行政区,男,无相关经验,非全日制,高中,历史学,13,100-500,早期创业公司,1,264,否
30271,福建省,,有相关经验,全日制,高中,哲学,4,10-49,公共部门,2,218,否
16035,吉林省,,无相关经验,全日制,本科,管理学,16,10-49,公共部门,4,165,否
69282,广西壮族自治区,男,有相关经验,全日制,硕士,教育学,20,50-99,私营公司,2,164,否
52168,陕西省,女,无相关经验,非全日制,硕士,医学,10,100-500,早期创业公司,从未,285,否
8465,吉林省,男,有相关经验,非全日制,高中,经济学,10,100-500,非政府组织,3,5,否
35187,海南省,,无相关经验,无,本科,无主修,13,100-500,融资创业公司,2,57,否
24251,湖南省,,有相关经验,非全日制,硕士,经济学,17,10-49,早期创业公司,3,53,否
23480,内蒙古自治区,男,有相关经验,非全日制,高中,理学,2,50-99,早期创业公司,1,3,否
62478,四川省,女,无相关经验,全日制,高中,历史学,10,50-99,非政府组织,>4,288,否
49613,青海省,女,有相关经验,非全日制,本科,文学,8,10-49,私营公司,>4,17,否
61510,湖南省,男,无相关经验,全日制,高中,无主修,18,10-49,其他,3,196,否
27292,江苏省,,有相关经验,全日制,专科,文学,4,100-500,早期创业公司,3,246,否
62406,山西省,男,有相关经验,无,本科,无主修,8,<10,私营公司,>4,298,否
38397,安徽省,男,有相关经验,无,本科,哲学,18,50-99,早期创业公司,>4,127,否
56015,宁夏回族自治区,女,无相关经验,无,高中,经济学,>20,50-99,融资创业公司,3,21,否
44877,西藏自治区,女,有相关经验,全日制,高中,理学,12,50-99,早期创业公司,从未,213,否
93804,香港特别行政区,,无相关经验,非全日制,本科,经济学,18,10-49,早期创业公司,3,243,否
90923,宁夏回族自治区,,无相关经验,全日制,本科,其他,7,100-500,公共部门,4,240,否
83534,澳门特别行政区,女,无相关经验,非全日制,本科,其他,13,<10,公共部门,从未,137,否
2593,吉林省,,有相关经验,全日制,专科,工程学,15,<10,早期创业公司,3,142,否
77079,台湾省,,有相关经验,非全日制,高中,无主修,19,100-500,非政府组织,1,150,否
71854,福建省,男,有相关经验,无,本科,文学,<1,100-500,其他,3,102,否
33845,浙江省,女,有相关经验,非全日制,专科,文学,<1,100-500,私营公司,4,302,否
55433,福建省,男,无相关经验,全日制,专科,历史学,>20,10-49,非政府组织,1,225,否
68728,安徽省,,无相关经验,非全日制,本科,文学,9,<10,其他,从未,62,否
26782,山西省,女,有相关经验,非全日制,高中,无主修,3,50-99,非政府组织,>4,303,否
85786,黑龙江省,男,有相关经验,无,专科,文学,6,<10,其他,3,13,否
34471,黑龙江省,男,有相关经验,全日制,专科,历史学,10,100-500,非政府组织,4,52,否
80791,河北省,男,有相关经验,全日制,本科,哲学,13,100-500,融资创业公司,1,155,否
66635,山西省,女,有相关经验,全日制,专科,艺术学,11,<10,融资创业公司,4,114,否
21071,台湾省,,无相关经验,非全日制,专科,其他,14,100-500,非政府组织,4,214,否
64744,天津市,女,无相关经验,无,高中,哲学,6,50-99,早期创业公司,4,308,否
11041,江苏省,男,有相关经验,无,硕士,无主修,19,50-99,早期创业公司,从未,68,否
79316,澳门特别行政区,女,有相关经验,非全日制,专科,哲学,<1,<10,公共部门,3,286,否
56859,上海市,男,无相关经验,无,高中,文学,1,50-99,公共部门,2,175,否
57618,台湾省,男,有相关经验,非全日制,高中,经济学,10,10-49,非政府组织,2,258,否
49841,天津市,男,无相关经验,无,高中,医学,2,100-500,其他,2,246,否
1395,山西省,,无相关经验,非全日制,本科,教育学,16,50-99,私营公司,4,185,否
48424,贵州省,女,无相关经验,全日制,硕士,哲学,7,50-99,非政府组织,从未,187,否
44687,四川省,,有相关经验,全日制,本科,教育学,14,50-99,非政府组织,从未,13,否
26072,内蒙古自治区,,有相关经验,无,本科,艺术学,17,10-49,早期创业公司,4,255,否
19700,新疆维吾尔自治区,,无相关经验,非全日制,硕士,艺术学,12,10-49,早期创业公司,从未,95,否
88392,湖北省,,无相关经验,全日制,高中,经济学,11,10-49,其他,4,208,否
33642,湖北省,女,无相关经验,全日制,专科,工程学,3,10-49,融资创业公司,>4,113,否
76762,陕西省,,有相关经验,全日制,高中,理学,8,100-500,融资创业公司,3,225,否
62423,江苏省,,有相关经验,非全日制,本科,无主修,1,100-500,私营公司,4,92,否
14597,辽宁省,,无相关经验,无,高中,哲学,12,100-500,早期创业公司,1,45,否
25701,四川省,女,无相关经验,非全日制,高中,教育学,17,50-99,其他,1,258,否
33559,江西省,,无相关经验,无,高中,文学,18,<10,公共部门,1,30,否
39607,广西壮族自治区,男,有相关经验,全日制,本科,医学,8,100-500,其他,>4,185,否
44704,云南省,男,无相关经验,全日制,专科,无主修,10,<10,融资创业公司,从未,75,否
61271,吉林省,女,有相关经验,无,高中,文学,15,10-49,非政府组织,从未,99,否
87491,青海省,男,有相关经验,非全日制,硕士,其他,14,100-500,私营公司,3,301,否
56673,广西壮族自治区,,有相关经验,非全日制,专科,工程学,17,50-99,私营公司,4,268,否
65040,河北省,男,无相关经验,无,高中,工程学,2,10-49,早期创业公司,3,301,否
41133,黑龙江省,男,无相关经验,无,专科,理学,16,100-500,其他,从未,133,否
28864,四川省,,有相关经验,全日制,本科,理学,10,100-500,公共部门,2,267,是
89103,新疆维吾尔自治区,,有相关经验,无,本科,哲学,15,100-500,公共部门,4,27,否
43902,陕西省,女,有相关经验,全日制,专科,文学,13,50-99,其他,>4,156,否
32615,澳门特别行政区,男,无相关经验,非全日制,高中,医学,10,10-49,私营公司,从未,178,否
73009,陕西省,女,有相关经验,全日制,高中,管理学,17,50-99,其他,4,11,否
40016,浙江省,男,无相关经验,无,高中,哲学,18,100-500,私营公司,从未,206,否
68972,江西省,,无相关经验,全日制,硕士,无主修,13,<10,非政府组织,4,18,否
88366,北京市,女,无相关经验,全日制,专科,哲学,1,<10,非政府组织,4,149,否
81600,天津市,,有相关经验,无,高中,理学,<1,10-49,非政府组织,>4,278,否
62528,香港特别行政区,男,有相关经验,无,专科,医学,1,<10,其他,>4,86,否
31406,四川省,女,有相关经验,非全日制,专科,历史学,19,10-49,其他,1,173,否
89857,广西壮族自治区,女,无相关经验,无,专科,文学,>20,50-99,早期创业公司,2,185,否
60861,甘肃省,女,无相关经验,全日制,专科,艺术学,3,<10,融资创业公司,>4,204,否
78415,天津市,,有相关经验,无,高中,哲学,<1,50-99,其他,1,62,否
63356,宁夏回族自治区,女,有相关经验,非全日制,硕士,理学,9,50-99,私营公司,>4,139,是
33606,陕西省,,有相关经验,非全日制,硕士,哲学,>20,50-99,融资创业公司,3,284,否
73887,西藏自治区,男,无相关经验,非全日制,专科,艺术学,6,<10,其他,>4,167,否
47192,陕西省,男,无相关经验,非全日制,高中,工程学,7,<10,私营公司,2,17,否
58174,内蒙古自治区,,有相关经验,无,高中,艺术学,7,10-49,其他,从未,209,否
64816,安徽省,女,有相关经验,全日制,高中,教育学,12,100-500,早期创业公司,3,124,否
1350,西藏自治区,女,无相关经验,无,高中,无主修,2,10-49,其他,从未,181,否
7240,上海市,女,无相关经验,非全日制,硕士,哲学,9,<10,其他,1,22,否
40339,上海市,男,有相关经验,非全日制,高中,艺术学,11,<10,其他,3,285,否
27220,河南省,女,无相关经验,非全日制,专科,无主修,8,100-500,私营公司,从未,140,否
16189,四川省,女,有相关经验,非全日制,高中,文学,20,<10,融资创业公司,从未,288,否
79794,河南省,男,无相关经验,无,本科,经济学,15,100-500,非政府组织,3,89,否
32719,云南省,男,无相关经验,非全日制,本科,经济学,3,10-49,私营公司,从未,181,否
98097,安徽省,,有相关经验,全日制,硕士,经济学,7,100-500,融资创业公司,从未,260,否
38571,江西省,女,有相关经验,无,高中,教育学,17,10-49,融资创业公司,>4,113,否
57170,重庆市,女,有相关经验,非全日制,专科,管理学,6,50-99,非政府组织,1,271,否
67992,河北省,男,有相关经验,非全日制,硕士,文学,16,<10,其他,3,35,否
80684,甘肃省,女,有相关经验,无,本科,无主修,5,10-49,早期创业公司,2,5,否
58120,贵州省,男,有相关经验,全日制,本科,无主修,4,10-49,私营公司,4,79,否
50953,广东省,,有相关经验,全日制,本科,医学,18,100-500,早期创业公司,>4,169,否
97629,西藏自治区,男,无相关经验,非全日制,专科,工程学,12,100-500,融资创业公司,3,302,否
3717,西藏自治区,女,有相关经验,全日制,专科,理学,17,10-49,其他,>4,82,否
32396,陕西省,女,有相关经验,非全日制,高中,医学,4,<10,私营公司,4,15,否
31306,四川省,,无相关经验,非全日制,硕士,工程学,3,<10,融资创业公司,>4,121,否
94603,甘肃省,女,无相关经验,全日制,高中,文学,13,100-500,非政府组织,>4,219,否
38957,江西省,,有相关经验,非全日制,硕士,历史学,15,50-99,融资创业公司,1,271,否
56269,浙江省,男,无相关经验,无,高中,工程学,19,50-99,融资创业公司,1,5,否
93882,香港特别行政区,,无相关经验,无,高中,历史学,5,<10,公共部门,>4,321,否
25008,内蒙古自治区,,无相关经验,无,高中,无主修,15,100-500,公共部门,3,71,否
80005,宁夏回族自治区,,有相关经验,非全日制,硕士,教育学,19,10-49,融资创业公司,>4,126,否
2566,广东省,,有相关经验,无,高中,哲学,14,50-99,公共部门,>4,111,否
90221,浙江省,,有相关经验,全日制,硕士,理学,7,100-500,融资创业公司,2,20,是
79306,重庆市,女,有相关经验,全日制,专科,管理学,11,<10,私营公司,从未,239,否
78334,陕西省,,无相关经验,无,本科,医学,6,100-500,私营公司,4,164,否
60207,陕西省,,无相关经验,无,专科,无主修,>20,10-49,私营公司,2,67,否
30362,甘肃省,,有相关经验,非全日制,本科,艺术学,7,10-49,其他,3,94,否
82368,河南省,,有相关经验,全日制,硕士,教育学,18,10-49,非政府组织,2,74,否
19041,北京市,女,有相关经验,非全日制,硕士,教育学,11,100-500,非政府组织,3,64,否
19963,广东省,,无相关经验,全日制,本科,医学,14,10-49,公共部门,3,168,否
47043,黑龙江省,女,无相关经验,无,高中,历史学,5,100-500,其他,1,292,否
60721,宁夏回族自治区,男,有相关经验,全日制,专科,工程学,16,50-99,其他,从未,191,否
47531,广西壮族自治区,男,有相关经验,无,本科,文学,6,<10,融资创业公司,1,139,否
12497,辽宁省,女,有相关经验,全日制,高中,哲学,<1,10-49,公共部门,1,311,否
21148,湖南省,女,无相关经验,无,高中,其他,20,50-99,公共部门,从未,137,否
43728,海南省,男,无相关经验,非全日制,专科,艺术学,6,100-500,公共部门,1,192,否
97876,吉林省,男,无相关经验,非全日制,硕士,理学,2,100-500,公共部门,1,155,否
33914,澳门特别行政区,男,无相关经验,全日制,高中,理学,3,10-49,早期创业公司,1,186,否
58017,新疆维吾尔自治区,,无相关经验,非全日制,高中,经济学,9,50-99,公共部门,1,26,否
91337,北京市,,有相关经验,非全日制,高中,教育学,17,50-99,早期创业公司,4,149,否
35788,安徽省,男,有相关经验,全日制,本科,工程学,16,100-500,公共部门,1,66,是
82278,云南省,女,有相关经验,无,高中,教育学,9,10-49,私营公司,1,314,否
90826,湖北省,女,无相关经验,非全日制,专科,医学,6,10-49,公共部门,从未,81,否
13426,内蒙古自治区,男,有相关经验,非全日制,高中,艺术学,12,100-500,非政府组织,>4,95,否
79700,内蒙古自治区,女,有相关经验,全日制,专科,医学,13,10-49,公共部门,2,245,否
49844,山东省,男,有相关经验,非全日制,高中,艺术学,16,100-500,早期创业公司,3,321,否
87395,山东省,,无相关经验,全日制,硕士,无主修,4,10-49,公共部门,3,85,否
75195,辽宁省,男,无相关经验,全日制,高中,历史学,12,<10,其他,从未,150,否
22957,湖北省,男,有相关经验,非全日制,硕士,经济学,10,<10,早期创业公司,2,169,否
54222,湖南省,女,无相关经验,无,高中,经济学,20,10-49,融资创业公司,4,161,否
30551,湖南省,男,无相关经验,非全日制,专科,艺术学,17,10-49,其他,从未,280,否
71087,湖南省,女,无相关经验,非全日制,硕士,医学,9,100-500,私营公司,4,157,否
74738,香港特别行政区,男,有相关经验,非全日制,本科,无主修,13,<10,融资创业公司,3,85,否
56230,浙江省,女,有相关经验,全日制,硕士,其他,17,10-49,非政府组织,>4,105,否
62661,海南省,男,有相关经验,无,专科,理学,13,<10,非政府组织,4,149,否
15173,黑龙江省,,有相关经验,无,硕士,工程学,7,100-500,非政府组织,3,110,是
6313,黑龙江省,男,有相关经验,全日制,硕士,管理学,12,50-99,私营公司,>4,137,否
8552,青海省,,有相关经验,无,专科,经济学,4,<10,融资创业公司,>4,73,否
49034,黑龙江省,女,有相关经验,全日制,本科,管理学,3,100-500,早期创业公司,从未,138,否
35577,山东省,女,无相关经验,非全日制,专科,历史学,17,100-500,融资创业公司,>4,221,否
48478,四川省,,有相关经验,无,高中,理学,16,<10,私营公司,2,31,否
30679,西藏自治区,女,有相关经验,非全日制,高中,教育学,4,100-500,早期创业公司,1,334,否
