id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_through
99948,内蒙古自治区,女,无相关经验,全日制,本科,教育学,13,50-99,非政府组织,1,159,否
4277,河南省,男,有相关经验,全日制,专科,教育学,14,50-99,早期创业公司,2,168,否
50700,香港特别行政区,男,有相关经验,全日制,硕士,医学,2,100-500,融资创业公司,1,72,否
90709,山西省,男,有相关经验,非全日制,专科,文学,7,50-99,非政府组织,1,49,否
27311,青海省,,有相关经验,非全日制,本科,管理学,12,10-49,公共部门,3,64,否
84587,宁夏回族自治区,男,有相关经验,非全日制,高中,医学,10,10-49,早期创业公司,4,65,否
4315,吉林省,,有相关经验,全日制,硕士,教育学,8,10-49,早期创业公司,2,1,否
54099,云南省,女,有相关经验,非全日制,专科,管理学,3,10-49,私营公司,1,165,否
11550,广西壮族自治区,女,有相关经验,全日制,本科,理学,14,10-49,其他,4,40,是
35330,新疆维吾尔自治区,女,有相关经验,全日制,高中,管理学,8,10-49,早期创业公司,1,79,否
3953,四川省,,有相关经验,全日制,本科,工程学,1,10-49,私营公司,3,78,是
65801,重庆市,,有相关经验,无,本科,理学,11,<10,非政府组织,从未,95,是
78522,贵州省,男,无相关经验,全日制,专科,经济学,16,10-49,融资创业公司,2,117,否
27349,广东省,女,有相关经验,全日制,本科,文学,12,100-500,公共部门,3,85,否
14834,重庆市,女,有相关经验,全日制,高中,哲学,2,50-99,其他,2,153,否
31239,贵州省,,有相关经验,全日制,本科,管理学,13,<10,公共部门,从未,124,否
21698,四川省,男,有相关经验,非全日制,高中,管理学,3,10-49,早期创业公司,1,66,否
51165,广西壮族自治区,,有相关经验,全日制,本科,教育学,8,50-99,早期创业公司,2,129,否
2703,浙江省,,无相关经验,全日制,专科,无主修,5,100-500,早期创业公司,2,73,否
82680,上海市,男,有相关经验,非全日制,高中,理学,3,10-49,公共部门,2,5,否
78174,北京市,,有相关经验,非全日制,高中,医学,12,<10,非政府组织,1,124,否
28751,河南省,男,有相关经验,全日制,高中,经济学,12,<10,非政府组织,从未,181,否
78106,云南省,,有相关经验,全日制,硕士,理学,12,50-99,融资创业公司,2,45,是
7099,重庆市,男,有相关经验,全日制,专科,工程学,12,<10,早期创业公司,1,114,否
91622,海南省,男,有相关经验,非全日制,专科,工程学,17,10-49,私营公司,2,141,否
6878,山西省,男,有相关经验,非全日制,本科,医学,11,100-500,融资创业公司,1,99,否
1731,湖北省,女,有相关经验,全日制,专科,管理学,10,50-99,其他,2,77,否
47913,浙江省,,有相关经验,非全日制,高中,历史学,13,50-99,早期创业公司,2,98,否
38219,湖北省,男,有相关经验,无,专科,经济学,20,10-49,非政府组织,2,23,否
85720,陕西省,男,有相关经验,非全日制,专科,经济学,14,10-49,公共部门,2,160,否
92266,上海市,男,有相关经验,全日制,专科,无主修,8,50-99,非政府组织,2,194,否
9908,陕西省,女,有相关经验,全日制,本科,教育学,11,50-99,早期创业公司,2,129,否
71585,重庆市,男,有相关经验,无,硕士,教育学,6,10-49,其他,1,136,否
30418,四川省,男,有相关经验,无,本科,文学,8,100-500,私营公司,2,119,否
73184,贵州省,女,有相关经验,全日制,硕士,教育学,11,<10,私营公司,1,134,否
70330,重庆市,女,有相关经验,全日制,硕士,教育学,14,10-49,私营公司,1,100,否
69574,广东省,女,无相关经验,非全日制,硕士,文学,5,50-99,其他,2,116,否
77395,北京市,,有相关经验,无,本科,管理学,5,10-49,公共部门,从未,10,否
38681,西藏自治区,男,有相关经验,全日制,专科,文学,13,100-500,非政府组织,2,150,否
22884,甘肃省,男,有相关经验,全日制,硕士,文学,7,10-49,融资创业公司,2,15,否
57349,江西省,男,有相关经验,全日制,高中,管理学,8,10-49,早期创业公司,2,148,否
61968,澳门特别行政区,男,有相关经验,全日制,高中,文学,4,50-99,私营公司,3,152,否
93723,青海省,,有相关经验,全日制,专科,管理学,12,50-99,公共部门,3,60,否
62742,广东省,女,有相关经验,非全日制,专科,医学,12,10-49,其他,1,93,否
95659,广东省,,有相关经验,全日制,高中,理学,12,10-49,私营公司,3,89,否
69115,北京市,女,无相关经验,非全日制,本科,管理学,13,50-99,私营公司,2,206,否
64142,广东省,女,有相关经验,全日制,高中,工程学,5,100-500,公共部门,1,99,否
69554,湖南省,女,有相关经验,全日制,专科,工程学,4,10-49,非政府组织,3,117,否
79327,上海市,女,有相关经验,非全日制,专科,教育学,8,<10,非政府组织,2,57,否
13697,广东省,,有相关经验,非全日制,专科,管理学,15,100-500,早期创业公司,3,44,否
61723,重庆市,男,有相关经验,全日制,高中,艺术学,13,50-99,公共部门,3,99,否
36453,澳门特别行政区,男,有相关经验,全日制,本科,文学,8,10-49,公共部门,1,99,否
22595,福建省,女,有相关经验,非全日制,专科,教育学,12,10-49,其他,2,131,否
41597,四川省,男,有相关经验,全日制,专科,理学,5,10-49,早期创业公司,从未,134,否
27025,澳门特别行政区,女,有相关经验,非全日制,高中,理学,2,10-49,其他,2,1,否
12923,内蒙古自治区,男,有相关经验,非全日制,本科,工程学,12,10-49,其他,1,85,是
12836,福建省,,有相关经验,全日制,专科,经济学,1,100-500,其他,从未,32,否
25361,安徽省,女,无相关经验,无,本科,艺术学,1,50-99,早期创业公司,2,152,否
28883,辽宁省,女,有相关经验,无,高中,管理学,12,50-99,融资创业公司,从未,68,否
6206,北京市,男,有相关经验,非全日制,高中,工程学,20,50-99,非政府组织,1,1,否
86316,江苏省,男,有相关经验,非全日制,高中,文学,13,50-99,融资创业公司,从未,71,否
59153,西藏自治区,女,有相关经验,非全日制,高中,管理学,4,100-500,早期创业公司,3,36,否
17743,云南省,女,有相关经验,非全日制,本科,理学,3,10-49,非政府组织,从未,74,是
46223,西藏自治区,男,有相关经验,全日制,本科,理学,20,50-99,其他,2,123,是
73215,重庆市,女,无相关经验,全日制,本科,文学,6,<10,私营公司,4,120,否
87511,贵州省,,有相关经验,非全日制,专科,工程学,15,10-49,公共部门,1,106,否
65832,澳门特别行政区,男,有相关经验,非全日制,专科,艺术学,9,10-49,公共部门,1,148,否
79316,福建省,,有相关经验,非全日制,高中,管理学,12,100-500,融资创业公司,1,115,否
70840,河北省,男,有相关经验,非全日制,本科,教育学,20,100-500,早期创业公司,1,100,否
78149,内蒙古自治区,,无相关经验,非全日制,高中,其他,13,10-49,其他,2,90,否
49111,重庆市,女,有相关经验,全日制,本科,医学,8,10-49,非政府组织,3,92,否
26664,湖南省,,有相关经验,全日制,硕士,医学,10,100-500,融资创业公司,>4,158,否
7643,山东省,男,有相关经验,非全日制,硕士,管理学,1,50-99,融资创业公司,2,87,否
19560,北京市,女,有相关经验,全日制,专科,管理学,19,10-49,早期创业公司,从未,87,否
37066,海南省,女,无相关经验,非全日制,专科,管理学,13,10-49,公共部门,2,138,否
25543,西藏自治区,男,有相关经验,全日制,本科,教育学,7,50-99,早期创业公司,从未,177,否
30392,香港特别行政区,女,有相关经验,全日制,高中,管理学,15,100-500,非政府组织,从未,131,否
64800,云南省,女,有相关经验,无,专科,无主修,13,10-49,私营公司,1,92,否
64504,山东省,女,有相关经验,全日制,高中,医学,5,50-99,非政府组织,从未,143,否
3304,辽宁省,男,有相关经验,非全日制,专科,教育学,11,50-99,融资创业公司,1,155,否
26438,四川省,,有相关经验,非全日制,专科,医学,6,50-99,其他,从未,1,否
41927,广东省,女,有相关经验,非全日制,专科,教育学,7,50-99,非政府组织,从未,210,否
27709,内蒙古自治区,女,有相关经验,全日制,高中,经济学,14,10-49,公共部门,2,30,否
76291,江苏省,女,有相关经验,非全日制,高中,艺术学,10,10-49,融资创业公司,2,15,否
61164,吉林省,男,无相关经验,全日制,专科,文学,10,50-99,早期创业公司,1,174,否
93346,云南省,,有相关经验,全日制,专科,教育学,13,10-49,非政府组织,1,8,否
34801,湖北省,,有相关经验,非全日制,硕士,管理学,14,<10,融资创业公司,2,89,否
44129,广东省,女,有相关经验,全日制,本科,艺术学,9,10-49,其他,2,73,否
87056,安徽省,,有相关经验,非全日制,专科,艺术学,20,100-500,其他,从未,86,否
97486,湖北省,女,有相关经验,非全日制,高中,文学,7,10-49,早期创业公司,2,1,否
58798,香港特别行政区,男,有相关经验,无,本科,医学,11,10-49,私营公司,1,197,否
92635,浙江省,女,有相关经验,全日制,专科,医学,7,100-500,融资创业公司,2,140,否
40711,辽宁省,女,有相关经验,全日制,本科,工程学,14,10-49,融资创业公司,2,78,是
34628,江西省,,有相关经验,非全日制,硕士,理学,15,100-500,其他,1,29,是
34485,广东省,,有相关经验,全日制,本科,艺术学,17,50-99,非政府组织,3,142,否
61980,湖南省,,无相关经验,非全日制,专科,艺术学,15,10-49,其他,1,34,否
48712,河北省,,无相关经验,非全日制,专科,教育学,19,50-99,公共部门,1,65,否
91614,上海市,,有相关经验,非全日制,本科,艺术学,10,50-99,公共部门,2,98,否
55077,浙江省,女,有相关经验,全日制,本科,经济学,1,100-500,融资创业公司,2,100,否
51506,青海省,,有相关经验,无,本科,其他,12,50-99,其他,3,92,否
61802,陕西省,男,有相关经验,非全日制,本科,工程学,15,10-49,早期创业公司,2,47,是
51588,香港特别行政区,,有相关经验,全日制,本科,理学,9,100-500,私营公司,>4,201,是
81477,吉林省,,有相关经验,无,本科,管理学,10,50-99,融资创业公司,1,169,否
49264,四川省,男,有相关经验,全日制,硕士,文学,14,100-500,早期创业公司,2,1,否
4125,江西省,女,有相关经验,无,专科,经济学,18,50-99,融资创业公司,2,80,否
58311,贵州省,,无相关经验,全日制,高中,教育学,15,50-99,非政府组织,2,79,否
82899,吉林省,女,有相关经验,全日制,专科,哲学,11,50-99,早期创业公司,1,110,否
62720,贵州省,,有相关经验,无,专科,医学,15,10-49,非政府组织,1,159,否
19117,甘肃省,男,有相关经验,非全日制,高中,文学,7,50-99,融资创业公司,2,86,否
49821,青海省,男,有相关经验,全日制,高中,文学,8,50-99,融资创业公司,2,155,否
26406,宁夏回族自治区,男,有相关经验,非全日制,专科,医学,8,100-500,早期创业公司,从未,117,否
60713,福建省,女,有相关经验,非全日制,本科,工程学,7,50-99,早期创业公司,1,133,是
95723,天津市,男,无相关经验,全日制,硕士,经济学,4,10-49,早期创业公司,3,89,否
52492,澳门特别行政区,女,有相关经验,无,本科,教育学,10,10-49,私营公司,1,86,否
74965,山西省,男,有相关经验,全日制,专科,历史学,6,100-500,早期创业公司,3,18,否
79723,山西省,女,有相关经验,无,专科,医学,13,100-500,非政府组织,4,145,否
15249,河南省,,有相关经验,无,专科,管理学,11,10-49,其他,1,88,否
76001,辽宁省,女,有相关经验,无,本科,工程学,16,50-99,融资创业公司,2,114,是
18781,江西省,男,有相关经验,全日制,专科,理学,1,50-99,其他,2,71,否
69532,河北省,,有相关经验,全日制,专科,医学,10,10-49,公共部门,从未,122,否
68175,澳门特别行政区,,有相关经验,全日制,硕士,无主修,7,100-500,融资创业公司,4,144,否
48166,内蒙古自治区,,有相关经验,全日制,硕士,教育学,11,50-99,其他,1,85,否
2432,江西省,女,有相关经验,非全日制,高中,医学,13,<10,私营公司,1,135,否
57513,甘肃省,男,有相关经验,全日制,本科,管理学,15,10-49,公共部门,3,103,否
66815,海南省,,有相关经验,全日制,硕士,教育学,7,10-49,融资创业公司,1,108,否
29085,内蒙古自治区,,有相关经验,全日制,专科,教育学,1,100-500,公共部门,2,52,否
54690,云南省,男,有相关经验,全日制,本科,艺术学,17,50-99,公共部门,3,163,否
62343,黑龙江省,,有相关经验,非全日制,本科,医学,>20,10-49,其他,2,147,否
62118,重庆市,女,有相关经验,无,专科,工程学,6,10-49,融资创业公司,2,168,否
90072,吉林省,女,有相关经验,非全日制,本科,历史学,7,100-500,其他,2,59,否
23125,辽宁省,,无相关经验,全日制,专科,哲学,12,50-99,私营公司,1,114,否
23174,江苏省,男,有相关经验,非全日制,本科,文学,1,<10,其他,1,129,否
19261,江苏省,女,无相关经验,非全日制,高中,工程学,11,50-99,早期创业公司,1,51,否
72738,四川省,女,有相关经验,全日制,高中,工程学,19,10-49,公共部门,4,49,否
28124,辽宁省,女,有相关经验,非全日制,专科,理学,20,100-500,早期创业公司,从未,145,否
69219,新疆维吾尔自治区,,有相关经验,非全日制,高中,教育学,18,100-500,私营公司,2,19,否
2912,澳门特别行政区,,无相关经验,非全日制,专科,理学,9,10-49,非政府组织,2,40,否
44258,安徽省,女,无相关经验,全日制,专科,工程学,12,10-49,公共部门,1,154,否
9161,陕西省,,有相关经验,全日制,本科,艺术学,12,50-99,其他,1,127,否
83455,内蒙古自治区,女,有相关经验,无,专科,教育学,3,50-99,其他,3,169,否
40588,青海省,男,有相关经验,无,专科,理学,>20,50-99,早期创业公司,2,87,否
39203,青海省,男,有相关经验,全日制,硕士,教育学,<1,100-500,其他,3,123,否
76379,江苏省,,无相关经验,无,硕士,理学,5,50-99,融资创业公司,2,47,否
60756,海南省,女,有相关经验,全日制,专科,理学,18,10-49,私营公司,1,96,否
37539,山东省,女,有相关经验,全日制,硕士,历史学,3,50-99,早期创业公司,2,125,否
23486,广东省,男,有相关经验,全日制,专科,医学,2,10-49,早期创业公司,2,121,否
68016,广西壮族自治区,,有相关经验,全日制,专科,管理学,19,10-49,非政府组织,从未,210,否
50336,湖南省,女,有相关经验,非全日制,本科,文学,8,10-49,私营公司,从未,127,否
75650,青海省,男,有相关经验,全日制,高中,哲学,13,10-49,非政府组织,1,4,否
23926,上海市,男,有相关经验,全日制,本科,无主修,11,10-49,融资创业公司,1,55,否
11881,青海省,,有相关经验,全日制,本科,文学,6,10-49,私营公司,4,86,否
88574,山西省,,无相关经验,非全日制,本科,理学,4,10-49,私营公司,2,118,否
31823,河北省,女,有相关经验,无,本科,教育学,7,100-500,私营公司,2,25,否
27379,云南省,,有相关经验,无,高中,教育学,10,<10,融资创业公司,2,168,否
